id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL
16,15.11.2001,0.18,6.1,14,16.4,2.9,0.03,19.2,0.13,26.3
16,11.12.2001,0.23,7.1,8,11.8,2.8,0.05,23.6,0.13,23.7
16,15.01.2002,0.9,4.5,14,4.3,7.9,0.04,26.2,0.24,28.9
16,05.02.2002,0.8,2.6,8,10.5,8.7,0.35,30.2,0.31,42.1
16,11.03.2002,0.26,6.4,22,16.7,1.8,0.04,30.2,0.06,24.6
16,09.04.2002,0.13,6.7,7,12.1,3.5,0.52,39.2,0.06,28.6
16,14.05.2002,0.27,6.6,8,4.6,2.2,0.14,20,0.6,22.8
16,06.06.2002,0.16,5.7,11,3.1,1.5,0.13,24.4,0.27,22.5
16,16.07.2002,0.37,5.9,12,13.8,1.8,0.08,18.7,0.81,25.4
16,13.08.2002,0.55,11,26,5.7,1.9,0.06,27.7,0.52,23.4
16,11.09.2002,0.21,9.2,29,6,1.6,0.13,15.4,0.86,28.9
16,01.10.2002,0.17,2.5,6,5.7,1.7,0.12,19.1,0.29,24.6
16,13.11.2002,0.35,3,13,6.3,3.8,0.03,13.3,0.64,26.7
16,05.12.2002,0.52,3.4,9,9.4,2.1,0.09,22.9,0.46,25.4
16,20.02.2003,0.32,5.9,10,14.8,8.6,0.16,19.1,0.59,33.3
16,25.03.2003,1.2,5.9,25,18.3,5.4,0.16,20.2,0.34,11
16,16.04.2003,0.13,5.9,14,13,2,0.17,23.1,0.4,22.8
16,13.05.2003,0.14,6.7,12,2.2,1.6,0.05,21.1,0.04,12.7
16,12.06.2003,0.28,4.1,14,8.6,0.9,0.07,23.3,0.15,12.7
16,03.07.2003,0.27,3.6,11,7.1,0.8,0.46,14.3,0.26,17.9
16,04.08.2003,0.08,4.8,11,8,2.1,0.06,19.1,0.28,26.9
16,03.09.2003,0.15,5.8,12,5.9,1.3,0.12,19.1,0.31,22
16,02.10.2003,0.56,2.3,6,9.6,1.3,0.03,18.4,0.26,17.6
16,11.11.2003,0.09,1.9,11,6.8,2.2,0.09,35.9,0.13,19.4
16,09.12.2003,0.12,2.6,10,13.9,3.2,0.07,20.8,0.05,26.4
16,13.01.2004,0.16,1.7,5,7.1,7.5,0.06,40.2,0.04,31.7
16,10.02.2004,1.33,1.2,15,5.6,4.2,0.46,44.8,0.35,30.8
16,10.03.2004,1.05,5.2,12,13,8.4,0.15,85.8,0.18,29.5
16,15.04.2004,0.07,8.6,10,13.3,1,0.14,30.3,0.04,21.4
16,13.05.2004,0.29,11.1,11,5.7,1.6,0.08,33.9,0.34,24.1
16,08.06.2004,0.55,3.1,12,7.5,1.5,0.03,30.9,0.15,29.1
16,07.07.2004,0.62,2.5,18,2.5,3.75,0.35,23.3,0.14,28.6
16,30.08.2004,0.24,6.7,22,9.6,5,0.08,25.6,0.08,22.1
16,09.09.2004,0.78,5.7,21,8.1,1.9,0.05,14.2,0.17,28.4
16,14.10.2004,0.37,5.1,18,13.1,2.04,0.05,20.4,0.49,26.5
16,09.11.2004,0.09,2.8,10,8.1,9.6,0.03,33.1,0.24,28.4
16,07.12.2004,0.87,3.9,9,8.7,6.9,0.01,32.5,0.18,29.2
16,26.01.2005,0.25,2.8,11,20,4.5,0.08,31.5,0.06,30
16,22.02.2005,0.25,5,10,16.3,2.5,0.11,20.7,0.25,29.1
16,17.03.2005,1.43,10.4,10,18.7,6.6,0.4,30.9,0.46,31.8
16,05.04.2005,0.42,5.5,8,6.5,5.8,0.03,30.9,0.06,29.6
16,12.05.2005,0.69,4.3,8,9.3,1.6,0.04,31.3,0.2,20.8
16,09.06.2005,0.83,6.64,10,9.9,1.1,0.15,29.9,0.16,21.7
16,04.07.2005,0.38,7.3,10,9,0.9,0.07,22.1,0.13,22.6
16,25.08.2005,0.56,5.9,8,5.9,1.5,0.08,22.7,0.13,22.6
16,27.09.2005,0.82,3.3,9,7.4,1.2,0.08,26.7,0.19,24.3
16,24.10.2005,0.38,4.3,10,9.3,1.9,0.17,28.9,0.22,21.7
16,28.11.2005,0.4,4.35,14,7.95,1.5,0.04,37.9,0.15,24.9
16,13.12.2005,0.41,5.8,16,9.9,10,0.1,40.6,0.16,27
16,17.01.2006,0.47,4.7,9,13,5.7,0.08,28,0.12,27
16,13.02.2006,1.1,4.8,12,11.2,6,0.02,39,0.1,28
16,20.03.2006,1.71,2.6,11,14.7,6.9,0.19,28.6,0.45,28
16,11.04.2006,1.17,5,9,12.6,5.4,0.25,24.8,0.38,33.3
16,16.05.2006,0.98,3.3,8,6.6,1.7,0.16,22.1,0.41,27
16,06.06.2006,0.15,6.5,14,11.1,2.7,0.05,23.2,0.26,17.5
16,11.07.2006,0.15,5.6,8,7.6,1.5,0.03,37.5,0.22,18.3
16,07.08.2006,0.24,7.4,12,5.2,0.9,0.02,17,0.25,18.9
16,20.09.2006,0.26,4.8,6,9,1.9,0.03,30.3,0.25,26.3
16,23.10.2006,0.52,5.9,7,11.8,1.7,0.02,25.8,0.25,26.3
16,20.11.2006,0.09,6,12,18.7,1.1,0.02,35.6,0.22,26.2
16,11.12.2006,0.07,6.2,7,7.1,4.4,0.06,42.6,0.05,28
16,17.01.2007,0.34,6.3,13,11.9,4.2,0.08,31.8,0.26,25.4
16,19.02.2007,0.24,7,9,12.6,7.4,0.06,27.6,0.16,25.4
16,13.03.2007,0.13,6.9,11,12.5,5.4,0.09,31.4,0.06,28.5
16,17.04.2007,0.28,5.9,5,11.2,3.7,0.2,33.9,0.07,28
16,22.05.2007,1.04,3.6,8,3.9,1.5,0.11,24.6,0.16,29.8
16,19.06.2007,0.26,6.8,12,6.7,4,0.18,23.6,0.88,27.5
16,10.07.2007,0.36,3.3,22,5.8,0.38,0.06,17,1.07,21.9
16,14.08.2007,0.82,8.6,8,3.6,2,0.027,22.9,0.26,26.1
16,05.09.2007,0.41,10.3,13,8.3,0.8,0.02,16.9,0.93,24
16,11.10.2007,0.29,6.2,10,7.9,1.5,0.03,15.8,0.65,23.5
16,13.11.2007,0.31,8.6,13,11,2.3,0.02,20.9,0.05,21.8
16,11.12.2007,0.85,3.3,21.5,7.9,4.5,0.05,16.7,0.051,24.2
16,15.01.2008,0.2,2.1,8,9,5.7,0.1,17,1.25,26.4
16,08.02.2008,0.92,6.4,8,10.7,4.3,0.07,47.3,0.076,28.1
16,12.03.2008,0.22,4,4,7.25,1.8,0.02,28.6,0.07,22.8
16,02.04.2008,0.16,4.6,14.5,9.1,3.4,0.007,45.8,0.1,26.3
16,06.05.2008,0.72,1.58,10,6,0.46,0.029,19,0.31,22.5
16,04.06.2008,0.2,3.16,5,5.6,1.99,0.025,18.6,0.37,18.4
16,02.07.2008,0.38,3.4,13,6.62,2.3,0.018,19.9,0.69,20.55
16,07.08.2008,0.23,4.48,35,5.05,0.61,0.018,31.5,0.99,22.9
16,03.09.2008,0.28,1.84,12,5.04,0.09,0.021,20.1,0.69,17.7
16,08.10.2008,0.27,6.8,10,5.9,0.39,0.021,27.6,0.2,19.4
16,14.11.2008,0.18,3.3,9,8.7,1.3,0.038,27,0.6,26.5
16,02.12.2008,0.53,4.3,5,7.8,4.72,0.011,34.9,0.05,20.3
16,12.01.2009,0.88,2.4,12,8.6,8.2,0.11,34.8,0.022,22.6
16,03.02.2009,0.28,4.1,16,9.1,7.99,0.17,44.1,0.08,23.4
16,11.03.2009,0.2,4.8,9,9.6,7.36,0.045,40.8,0.11,24.5
16,07.04.2009,0.17,2.7,10,6.6,0.55,0.034,47.5,0.07,25.2
16,07.05.2009,0.24,5.3,7,5.3,1.86,0.05,29.5,0.25,20
16,10.06.2009,0.23,2.7,9,5.9,0.99,0.028,29.8,0.4,19.2
16,07.07.2009,0.025,2.2,14,3.6,0.31,0.012,42.5,0.37,30.9
16,10.08.2009,0.48,10.2,8,6.6,2.24,0.041,15,0.18,21.7
16,01.09.2009,0.05,1.98,9,5.7,5.7,1.94,19.2,0.51,21.7
16,08.10.2009,0.35,2.4,5,7.1,2.22,0.122,22.4,0.38,26.4
16,03.11.2009,0.44,1.78,5,10.4,4.93,0.06,26.9,0.326,27.3
16,08.12.2009,0.11,2.76,6,9.3,4.77,0.032,31.3,0.109,27.5
16,19.01.2010,0.91,1.2,9,10.5,6.83,0.101,46.2,0.502,26.9
16,04.02.2010,1.3,3.8,8,7.4,7.94,0.181,31.1,0.167,27.3
16,16.03.2010,0.9,6.9,9,11.1,9.19,0.039,45.2,0.238,26.9
16,12.04.2010,0.19,6.3,5,10.2,2.44,0.041,39.4,0,20
16,12.05.2010,0.25,3.1,9,4.9,1.96,0.025,24.3,0.42,20
16,08.06.2010,0.43,2.58,9,6.2,1.1,0.012,42.6,0.6,20.8
16,13.07.2010,0.44,6.2,13,5.8,2.55,0.056,25.8,0.56,20
16,03.08.2010,0.61,3.9,10,3.6,2.66,0.096,7.2,0.82,23.4
16,06.09.2010,0.314,3.9,9,7,0.95,0.027,11,0.61,19.5
16,14.10.2010,0.023,4.2,6,7,7,0.78,32.8,0.058,22.8
16,16.11.2010,0.031,6.4,10,7.3,7.3,0.92,44.5,0.056,25.9
16,07.12.2010,0.66,6.7,7,13.7,3.7,0.49,44.7,0.29,25.6
16,11.01.2011,0.71,4.2,8,12.2,6.1,0.09,53.1,0.15,26.7
16,08.02.2011,0.7,2.9,8,15,8.51,0.08,54.6,0.15,37.8
16,11.03.2011,1.29,4.5,6,14.07,6.1,0.08,60.8,0.4,24.6
16,05.07.2011,1.75,7.6,11,8.8,1.11,0.32,54.6,0.28,29
16,02.08.2011,0.66,5.2,13,5.6,0.91,0.05,45.6,0.39,22.9
16,08.09.2011,0.22,5.6,15,8,1.13,0.036,26.2,0.36,26.4
16,10.10.2011,0.042,4.2,0.54,54,6.6,1.33,29.9,0.053,57.3
16,08.11.2011,0.05,9.2,0.08,60,7.9,1.85,36.1,0.13,57.3
16,05.12.2011,0.04,6.3,0.24,73,9.1,2.4,27.3,0.01,51.4
16,11.01.2012,0.21,8.8,12,11,5.67,0.038,24.4,0.25,28.2
16,14.02.2012,2.2,2.2,4,7.4,4.2,0.47,34.2,1.29,34.34
16,12.03.2012,1.8,3.6,6,8.2,6.8,0.079,15.9,0.93,33.5
16,05.04.2012,0.15,14.8,5,15.1,0,0.016,25.8,0.035,29.9
16,15.05.2012,0.15,7.1,8,5.3,3,0.14,41.8,0.17,32.2
16,06.06.2012,0.16,7.6,10,5.7,1.8,0.04,27,0.19,34.3
16,04.07.2012,0.16,7.6,14,7.4,2.9,0.06,12,0.18,28.1
16,08.08.2012,0.23,4.4,18,8,1,0.045,22.7,0.27,23.8
16,04.09.2012,0.69,4,17,4.65,1.15,0.017,32.6,0.25,29.9
16,08.10.2012,0.09,9,7,8.8,1.02,0.11,33.1,0.36,30.5
16,06.11.2012,0.24,5,8,8.7,0.8,0.21,32.2,0.2,28.2
16,13.12.2012,0.22,4.34,10,9.9,0.9,0.036,31.58,0.14,31.8
16,25.01.2013,1.92,4.65,7,7.1,3.63,0.034,56.45,0.12,30.9
16,20.02.2013,1,5.61,6,14.1,5.76,0.071,29.3,0.36,29
16,19.03.2013,0.32,10.4,6,14.65,11.8,0.096,22.9,0.33,27.4
16,04.04.2013,0.07,0.63,6,6.8,12.5,0.22,24.6,0.31,23.2
16,15.05.2013,0.09,2.52,8,5.42,10.5,0.2,22.3,0.22,19.9
16,11.06.2013,0.05,6.55,14,4.65,2.5,0.02,35.1,0.18,13.2
16,09.07.2013,0.11,6.02,15,8.9,1.2,0.029,37.4,0.19,16.6
16,07.08.2013,0.24,1.04,6,10.4,1.3,0.039,26.05,0.47,19.9
16,11.09.2013,0.2,2,7,12.87,1.21,0.01,24.5,0.42,17.9
16,08.10.2013,0.21,8.7,5,8.9,1.2,0.03,30.17,0.38,20.8
16,06.11.2013,0.15,1.7,5,6.2,2.73,0.064,34.35,0.36,19.6
16,03.12.2013,0.27,2.6,3,6.1,1.04,0.1,27.48,0.16,27.3
16,09.01.2014,0.12,5.5,6,11.05,6.97,0.051,30.84,0.31,35.8
16,04.02.2014,0.22,5.6,7,8.7,6.89,0.033,29.09,0.11,23.6
16,06.03.2014,0.26,10.6,7,5.6,5.9,0.22,27.6,0.34,17.9
16,09.04.2014,0.1,4.5,8,8.1,3.68,0.01,27.34,0.03,20.5
16,29.04.2014,0.11,6.6,8,4.4,2.2,0.02,21.8,0.02,21.3
16,11.06.2014,0.28,8.3,10,5.76,2.4,0.03,35.69,0.21,18.7
16,08.07.2014,0.02,7.3,11,4.98,0.12,0.06,22.09,0.15,19.63
16,12.08.2014,0.11,6.8,7,6.54,10,0.07,18.9,0.29,42.7
16,02.09.2014,0.18,6.2,9,5.45,17.9,0.03,20.3,0.16,38.1
16,15.10.2014,0.21,7.8,5,7.8,0.95,0.02,26.3,0.06,22.1
16,26.11.2014,0.15,3.1,6,7.5,0.84,0.06,33.94,0.34,27.3
16,15.12.2014,0.14,2.6,7,6.1,1.04,0.09,28.2,0.15,27.7
16,28.01.2015,0.13,2.7,6,9.79,1.2,0.05,31.3,0.29,28.1
16,27.02.2015,0.18,4.1,11,7.94,1.4,0.05,28.02,0.31,30.71
16,10.03.2015,0.31,6.6,12,8.09,2.8,0.04,21.7,0.2,39.5
16,15.04.2015,0.18,4.9,11,7.5,2.6,0.08,20.61,0.06,39.49
16,13.05.2015,0.12,9,8,8.25,9.26,0.09,21.69,0.31,36.85
16,09.06.2015,0.18,8.2,12,5.44,2.8,0.03,42.02,0.31,20.18
16,09.07.2015,0.08,7.6,12,9.3,2.3,0.04,23.3,0.11,33.3
16,11.08.2015,0.32,3.9,18,6.4,2.8,0.09,30.2,0.27,24.22
16,10.09.2015,0.18,6.4,12,4.6,1.5,0.02,37.5,0.2,32.7
16,06.10.2015,0.19,5.1,12,6.7,0.82,0.02,22.4,0.25,32.5
16,04.11.2015,0.15,1.7,23,5.9,2.2,0.04,51.2,0.05,34.5
16,08.12.2015,0.23,3.4,12,7,3.2,0.11,45.9,0.09,42.4
16,27.01.2016,1.04,2.6,5,8.9,7.6,0.11,31.1,1.01,30.71
16,01.02.2016,1.2,2.2,13,8.6,7.6,0.1,30.2,1.17,27.2
16,22.03.2016,0.11,6.4,12,10.6,1.1,0.05,30.2,0.1,39.9
16,21.04.2016,0.22,3.9,12,8.1,0.75,0.038,31.5,0.09,28.4
16,05.05.2016,0.14,7.4,10,7.2,1.91,0.07,34.3,0.12,29.8
16,08.06.2016,0.16,1.8,14,5.6,0.63,0,45.3,0.71,33.3
16,05.07.2016,0.22,2.4,12,9.4,2.5,0.14,39.6,0.5,35.1
16,25.08.2016,0.13,7,17,9.9,0.6,0.04,35.8,0.46,37.7
16,13.09.2016,0.14,6.8,11,15.3,0.12,0.04,29.3,0.69,32.5
16,25.10.2016,0.2,3.3,11,8.2,1.61,0.02,37,0.21,36
16,22.11.2016,0.67,5.4,8,7.8,5.8,0.05,45.2,1.04,31.5
16,20.12.2016,1.36,2.4,7,9.2,5.8,0.06,55.9,1.32,37.6
16,18.01.2017,1.83,1.9,6,9.1,5.5,0.1,31,1.29,41.1
16,17.02.2017,1.99,2.2,7,10.5,7.6,0.09,33.2,1.21,41.9
16,22.03.2017,0.13,5.8,13,7.8,7.3,0.32,28.7,0.03,41.1
16,19.04.2017,0.19,4.7,11,6,4.7,0.07,33.6,0.2,25.3
16,16.05.2017,0.2,8,11,8.6,3,0.04,33.7,0.25,37.6
16,21.06.2017,0.13,3.78,15,7.8,1.26,0.43,55.7,0.81,29.7
16,06.07.2017,0.16,3.92,19,4.5,0.34,0.013,52.4,0.97,34.08
16,26.07.2017,0.29,5.4,21,5.5,0.62,0.006,43.1,1.07,71.7
16,18.08.2017,0.3,5.4,15,8.5,0.55,0.08,53.5,1.09,40.8
16,06.09.2017,0.2,3,14,7.2,0.48,0.33,41.4,0.74,40.8
16,18.10.2017,0.44,6.6,12,5.7,0.22,0.049,46.2,0.37,28.4
16,23.11.2017,0.23,3.9,12,9.6,1.6,0.05,31.1,0.17,28.4
16,12.12.2017,0.23,6.2,8,7.4,1.1,0.029,36.2,0.21,46.1
16,17.01.2018,0.207,4.9,7,9.7,3.4,0.046,38.9,0.35,42.5
16,13.02.2018,1.84,5.9,15,12.6,6.3,0.1,45.8,0.16,39.9
16,13.03.2018,2.6,1.72,17,8.9,4.22,0.095,45.8,0.86,26.6
16,17.04.2018,0.35,4.2,10,7.4,0.09,0.1,51.9,0,30.6
16,15.05.2018,0.86,4,12,7.1,2.3,0.3,31.8,0.86,31.5
16,06.06.2018,0.15,7.4,17,6.6,0,0.06,38.6,0.81,30.6
16,04.07.2018,0.21,5.4,15,9.73,0.27,0.017,51,3.78,39.46
16,21.08.2018,0.26,6.6,21,7.6,0.46,0.047,32.6,0.41,34.3
16,17.09.2018,0.19,7.6,11,13.6,0.49,0.08,46.7,0.13,51
16,17.10.2018,0.22,5.2,10,5.2,0,0,15.9,0.41,25.5
16,14.11.2018,0.22,7.1,9,10.2,1.27,0.035,25.1,0.19,30.9
16,11.12.2018,0.47,7.4,9,9.6,5.25,0.1,23.7,0.83,30.9
16,23.01.2019,1.9,5.8,4,7.5,3.33,0.064,17.7,1.09,34.2
16,19.02.2019,3.6,7.2,11,11,3,0.14,36.1,1.4,47.6
16,21.03.2019,0.5,7.8,9,14.1,3.5,0.08,36.6,0.21,39.3
16,16.04.2019,0.26,4.1,6,7.7,0,0.072,45.5,0.22,34.2
16,20.05.2019,0.42,6.8,10,4.3,4.56,0.33,35.1,0.95,27.3
16,12.06.2019,0.5,8,10,5.65,3.16,0.95,40.7,0.95,35.8
16,10.07.2019,0.33,4.1,19,7.8,0.4,0.075,33,1.12,39.3
16,07.08.2019,0.3,5,12,9.1,0.28,0.047,21.5,0.12,30.8
16,11.09.2019,0.21,4.8,17,9.5,0,0.01,20.3,0.4,18.8
16,23.10.2019,0.32,5.6,14,8.6,0.81,0.017,23.07,0.12,27.3
16,12.11.2019,0.22,5,9,10.8,2.8,0.06,19.9,0.25,26.7
16,10.12.2019,0.53,5,7,8.3,1.4,0.083,14.6,0.18,33.3
16,14.01.2020,0.23,4,9,7.7,1.9,0.07,35.2,0.099,33.3
16,04.02.2020,0.15,2.4,8,7.7,2.69,0.064,30.4,0.054,32.15
16,04.03.2020,0.22,4,7,8,2.1,0.03,41,0.11,33.9
16,07.04.2020,0.22,4.4,6,6.9,1.62,0.083,49.3,0.067,37.2
16,06.05.2020,0.31,6.3,10,7.9,1.01,0.098,29.6,0.357,49.25
16,10.06.2020,0.3,8,7,6.1,0.96,0.052,49.3,0.26,47
16,07.07.2020,0.39,8.9,9,4.08,0.32,0.042,24.37,0.25,50.7
16,12.08.2020,0.2,6,12,8.3,0.71,0.046,27.2,0.39,29.61
16,15.09.2020,0.16,7.4,10,8,0.84,0.072,22.6,0.11,31.7
16,06.10.2020,0.28,5.6,12,6.2,1.9,0.1,15.7,0.29,44
16,03.11.2020,0.07,6.2,9,7.1,2.06,0.044,26.8,0.21,35.5
16,08.12.2020,0.17,5.6,13,6.8,3.38,0.06,31,0.16,40.3
16,28.01.2021,0.26,5.4,,6.5,2.01,0.08,,0.13,
16,16.02.2021,1.64,6.8,,8,7.71,0.068,,0.454,
16,16.03.2021,2.29,4.4,9,7.7,7.7,6.79,32.8,0.76,36.1
16,06.04.2021,0.16,6.1,9,10.8,6.38,0.164,45.5,0.045,37.9
17,23.03.2000,0.53,9.7,19,10.5,6,1.18,42,,35.4
17,28.06.2000,0.5,7.1,22,10.7,0.28,0.46,17,,22.5
17,16.08.2000,0.75,3,19.8,13.5,1.8,0.02,20,0.46,22.8
17,07.11.2000,0.07,5.6,29.8,10.7,14.2,0.84,22,,22.8
17,14.02.2001,0.4,7,11.6,13.7,6.58,0.03,12.3,0.12,35
17,16.06.2001,0.4,7,11.6,13.7,6.58,0.03,12.3,0.12,35
17,09.07.2001,0.22,4.8,23.8,13.5,2.74,0.06,13.9,1.39,26.8
17,01.11.2001,0.3,3.5,24.9,10.8,1.43,0.23,14.17,1.28,25
17,05.02.2002,1.8,3.8,16,13.9,4.65,0.02,14.9,0.096,26.3
17,12.05.2002,0.2,1.9,15,12,5.2,0.06,17.3,0.04,47.3
17,12.06.2002,0.018,3.8,15.2,15.5,3.7,0.032,16.2,0.05,22.8
17,18.09.2002,1.43,3.6,18.4,14.4,3.7,0.11,17.09,0.67,59.6
17,18.12.2002,0.17,4.3,42,9.3,7.27,0.32,18,0.2,35
17,28.02.2003,4,4.5,10.2,15.9,3.7,0.1,15.6,0.08,17.5
17,11.06.2003,1.5,7,19.6,14.1,2.9,0.08,18.3,0.07,24.5
17,18.09.2003,0.73,4.7,17.4,14.9,3.63,0.08,18.08,0.09,27.47
17,19.12.2003,1.1,3.7,13.8,11.5,0.19,0.09,25.3,0.03,27.6
17,04.03.2004,0.52,5.3,18.5,10.1,3.5,0.08,43.4,0.37,22.2
17,13.05.2004,1.09,4.64,23.5,7.1,0,0.13,29.5,0.6,25.8
17,27.09.2004,1.38,2.15,26,7.89,2.02,0.02,25.6,0.04,28.2
17,29.12.2004,0.23,2.8,15,7.8,2.1,0.04,21.3,0.02,33.5
17,02.03.2005,1.69,4.05,57,13.4,5.06,0.091,16.29,0.29,28.1
17,15.06.2005,0.77,7.74,,7.4,5.7,0.059,21.16,0.33,27
17,23.09.2005,0.38,5.1,28,9.5,0,0.011,16.52,0.82,21.1
17,01.11.2005,0.48,4.21,32,12.7,2.46,0.96,29.25,0.41,23.6
17,03.03.2006,1.04,2.57,43,7.73,6.8,0.067,17.92,0.076,28.95
17,02.06.2006,0.43,4.8,33,6.7,2.35,0.065,27.92,0.64,20.2
17,21.09.2006,4.28,4.15,23,9.6,6.19,0.86,24.09,0.81,22.2
17,12.12.2006,0.38,4.93,18,8.2,4.8,0.13,18.1,0.07,26.2
17,14.03.2007,0.11,3.9,12,12.3,6.43,0.04,12.66,0.06,20.1
17,05.06.2007,0.93,7.17,59.5,6.7,1.93,0.12,18.8,0.13,29.7
17,25.09.2007,0.073,3.2,20,12.1,1.44,0.037,20.64,0.17,25.6
17,13.12.2007,1.15,4.54,10,11.26,3.74,0.12,23.34,0.12,28.4
17,04.03.2008,0.12,6.48,9,12.7,4.17,0.093,23.17,0.063,28.9
17,14.05.2008,1.09,4.87,14,10.28,1.92,0.038,25.74,0.058,18
17,23.09.2008,0.059,7.93,1.14,0,9.31,1.49,20.6,0.088,74.2
17,21.11.2008,0.25,9.59,0.77,0,12.79,4.2,25,0.079,90.2
17,30.06.2010,4.14,3.7,15,8.1,5.18,0.82,14.48,0,32.13
17,27.09.2010,0.36,4.2,33,8.9,2.8,0.005,22.7,0,25
17,05.11.2010,0.006,11.3,4.33,0,10.7,1.97,21.6,0.031,64.13
17,17.02.2011,0.51,2.6,10.5,13.7,4.7,0.089,25.18,0.16,20.6
17,24.05.2011,0.714,5.8,24,8.77,3.71,0.026,36.5,0.295,23.9
17,03.08.2011,0.55,13.02,48,9.76,0.34,0.013,38,1.549,29.5
17,15.11.2011,1.37,4.1,24,9.5,1.97,0.034,31.8,0.05,27.4
17,24.02.2012,0.84,3.1,36,6.5,11.15,0.331,28.9,0,36.3
17,07.05.2012,0.61,4.2,45,12.65,0.93,0.039,27.9,0.061,17.9
17,20.08.2012,0.81,4.9,24,10.08,0.66,0.038,45.5,0.51,32.9
17,02.11.2012,1.48,4.8,27,9.42,0.9,0.085,34.5,0.64,29.6
17,27.03.2013,0.33,2.4,10,11.36,5.72,0.056,25,0.05,15.2
17,21.05.2013,1.3,2.8,18,12.02,2.78,0.08,29.3,0.15,22.7
17,25.07.2013,0.9,3.9,9,9.26,0.6,0.091,30.2,0.087,64.16
17,14.11.2013,1.35,2.29,16,8.1,2.63,0.12,32.7,0.11,33.4
17,08.02.2014,0.72,2.13,9,13.65,3.24,0.068,16.1,0.07,18.3
17,07.05.2014,1.03,3.1,24,9.1,11.15,0.1,34.5,0.02,30.6
17,28.08.2014,0.58,1.95,20,9.3,26.1,0.06,26.1,0.07,15
17,13.11.2014,0.45,2.29,24,9.6,6.09,0.29,22.8,0.079,19.9
17,14.02.2015,1.46,2.3,9.5,10.4,12,0.29,29.7,0.06,18.5
17,18.06.2015,0.37,3.4,19,8.8,2.45,0.043,32.1,0.51,32.13
17,27.08.2015,0.56,3.5,46.5,8.9,1.56,0.011,31.5,0.79,40.51
17,23.10.2015,0.435,4.15,28.5,8.05,2.07,0.025,49.8,0.189,42.24
17,18.02.2016,1.88,3.1,9,9.65,17.2,0.123,54.87,0.65,42.12
17,16.05.2016,2.74,2.21,17,4.66,2.2,0.084,44.67,2.39,40.51
17,25.08.2016,2.9,3.5,104,6.5,1.83,0.145,30.15,1.59,44.26
17,20.10.2016,0.68,6.55,12,11.37,5.36,0.082,20.1,2.255,47.03
17,15.03.2017,10.3,7.25,15,10.76,4.1,0.053,53.05,1.536,45.63
17,25.05.2017,0.61,4.1,32,9.29,2.3,0.72,51.8,1.4,37.6
17,27.07.2017,0.14,7.6,43,4.99,0.64,0.015,53.6,2.26,40.51
17,08.08.2017,0.43,8.03,35,4.77,0.56,0.015,61.42,2.64,14
17,08.11.2017,2.85,13.3,69,13.23,3.63,0.254,80.41,0.818,47.49
17,29.01.2018,1.43,5.74,13,12.2,8.18,0.119,,0.693,
17,22.02.2018,0.305,7.3,5,12.6,7.12,0.076,,0.334,
17,27.03.2018,3.43,3,22,9.27,5.7,0.131,67,0.99,42.95
17,17.04.2018,0.285,5.5,10,9.3,2.77,0.171,,0.075,
17,23.05.2018,0.698,8,17,9.5,1.6,0.07,58.49,2.555,38.79
17,14.06.2018,0.567,3.95,10.6,8.96,0.781,0.01,,2.422,
17,18.07.2018,0.2,6.2,14,11.46,1.16,0.003,,1.47,
17,16.08.2018,0.714,1.75,19,8.11,1.44,0.026,24.57,0.935,44.34
17,19.09.2018,0.715,6.35,20,9.02,1.5,0.007,,0.501,
17,03.10.2018,0.266,6.45,28,9.82,2.22,0.016,42.44,0.532,44.56
17,21.11.2018,0.371,2.85,26,9.9,1.86,0.121,,0.551,
17,12.12.2018,1.483,7.4,,9.63,2.42,0.089,,0.509,
18,22.03.2000,0.08,3.2,17.8,12,5,0.64,21.5,,35.4
18,27.06.2000,0.37,7.8,34.2,10.7,0.42,2.3,30,,39.9
18,16.08.2000,1.03,3.8,26,10.8,2.62,0.55,35,0.75,26.3
18,06.11.2000,0.02,5.7,28.4,7.1,3.4,0.34,14,0.08,42.1
18,13.02.2001,1,6.9,12.8,13.4,11.9,0.1,19.8,0.68,40.3
18,16.06.2001,1,6.9,12.8,13.4,11.9,0.1,19.8,0.68,40.3
18,09.07.2001,0.018,6.6,31.6,7.9,3.35,0.06,18.6,0.39,31.9
18,01.11.2001,0.5,6.2,34.5,7.5,0.52,0.06,19.48,0.8,35.5
18,05.02.2002,1.8,5.8,18.8,11.3,18,0.66,20.1,1.32,47
18,12.05.2002,0.5,3.5,16.8,10,5.6,0.1,19.6,0.08,49.1
18,12.06.2002,0.012,6.5,18.2,14.4,12.3,0.67,18.4,0.07,38.6
18,18.09.2002,1.68,7.3,28.9,5.9,4.7,0.04,16.16,1.12,31.5
18,18.12.2002,4.5,4.9,46.4,5.4,6.56,0.4,19.8,0.84,56.1
18,28.03.2003,0.28,3.5,14.3,15.4,5.6,0.42,16.8,0.18,35
18,11.06.2003,1.8,6.4,18.8,14.8,4.9,0.1,22.1,0.03,34.3
18,29.09.2003,1.32,6,16.1,9.2,3.9,0.69,31.72,0.16,41.65
18,29.12.2003,1.8,3.9,21,9.3,0.98,0.14,28.21,0.67,29.4
18,04.03.2004,2.88,4.5,20.6,9.9,4.6,0.22,46.8,0.7,35.5
18,13.05.2004,3.88,6.06,22,9.3,1.16,0.48,40,2.22,37.4
